School Name,total_ca,ca_drop_rate,ca_late_drop_rate,avg_days_to_drop,ca_low_utilization_rate,avg_participating_per_ca,school_enrollment_cv,is_lea_partner,risk_final,risk_cluster,attrition_rate,survival_rate,late_enroll_rate
School73,2,0.5,1.0,28.0,0.0,6.5,1.414213344801811,True,High,High,0.6510514022236058,0.3489485977763942,1.0
School74,5,0.0,0.0,,0.0,23.0,0.17660952285688944,True,Low,Medium,0.07969328305818302,0.920306716941817,0.016260162601626018
School75,29,0.3103448275862069,0.4444444444444444,63.833333333333336,0.06896551724137931,10.0,0.9906706693664079,True,High,High,0.6510514022236058,0.3489485977763942,0.2463768115942029
School76,4,0.0,0.0,,0.0,19.75,0.4079538009566622,True,Low,Medium,0.07969328305818302,0.920306716941817,0.011764705882352941
School77,6,0.5,0.0,92.5,0.0,10.0,1.1401753110816069,True,Medium,High,0.25889545495770705,0.741104545042293,0.0
School78,2,0.0,0.0,,0.0,22.0,0.1285648634627876,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School79,6,0.0,0.0,,0.0,23.666666666666668,0.18255606829785234,True,Low,Medium,0.07969328305818302,0.920306716941817,0.03783783783783784
School8,3,0.0,0.0,,0.0,12.666666666666666,0.4625893274599728,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School80,5,0.0,0.0,,0.0,11.4,0.4498554484322619,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School81,6,0.0,0.0,,0.0,18.333333333333332,0.10155810386969574,True,Low,Medium,0.07969328305818302,0.920306716941817,0.32432432432432434
School82,1,0.0,0.0,,0.0,23.0,0.0,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School83,19,0.2631578947368421,0.4,32.6,0.0,10.736842105263158,0.674373482606029,True,Medium,High,0.25889545495770705,0.741104545042293,0.2644230769230769
School84,21,0.0,0.0,,0.09523809523809523,14.333333333333334,0.5156815793564508,True,Low,Medium,0.07969328305818302,0.920306716941817,0.03571428571428571
School85,2,0.5,0.0,,0.0,15.5,0.8667759984366713,True,Medium,Medium,0.25889545495770705,0.741104545042293,0.0
School86,7,0.14285714285714285,0.0,53.0,0.0,19.142857142857142,0.4528319601140936,True,Low,Medium,0.07969328305818302,0.920306716941817,0.19863013698630136
School87,6,0.0,0.0,,0.0,21.0,0.17036707588726607,True,Low,Medium,0.07969328305818302,0.920306716941817,0.15714285714285714
School88,13,0.07692307692307693,0.0,,0.23076923076923078,14.538461538461538,0.6898998384032536,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School89,5,0.2,0.0,62.0,0.0,17.8,0.5857263274975486,True,Low,Medium,0.07969328305818302,0.920306716941817,0.024
School9,22,0.09090909090909091,0.5,71.0,0.0,22.818181818181817,0.501803762956662,True,Medium,Medium,0.25889545495770705,0.741104545042293,0.0021929824561403508
School90,1,1.0,0.0,31.0,0.0,0.0,0.0,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School91,20,0.3,0.5,27.75,0.15,8.05,0.8916769096879232,True,Medium,High,0.25889545495770705,0.741104545042293,0.2571428571428571
School92,5,0.8,1.0,-80.25,0.0,1.6,2.236066579958177,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School93,8,0.0,0.0,,0.0,19.75,0.21267543846112288,True,Low,Medium,0.07969328305818302,0.920306716941817,0.16666666666666666
School94,2,0.0,0.0,,0.0,22.5,0.15713483327990685,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School95,19,0.05263157894736842,0.0,,0.0,18.157894736842106,0.40020296503247677,True,Low,Medium,0.07969328305818302,0.920306716941817,0.3870967741935484
School96,1,0.0,0.0,,0.0,20.0,0.0,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School97,5,0.0,0.0,,0.0,14.2,0.408814767652481,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School98,10,0.2,0.0,55.5,0.0,14.5,0.6127633110858333,True,Low,Medium,0.07969328305818302,0.920306716941817,0.36942675159235666
School99,4,0.25,1.0,12.0,0.5,3.75,0.8810765473395433,True,High,High,0.6510514022236058,0.3489485977763942,0.0
