Course Allocation ID,Course Name,University Name,School Name,Enrollment Count,Term Name,End Status,Starting Stage,Next Stage After Start Stage,Date of Change,Admissions Drop Date
a0QPm000004uyfPMAQ,Course64,University9,School556,25,Spring 2022,Archived,,,,
a0QPm000004uyfQMAQ,Course64,University9,School554,16,Spring 2022,Archived,,,,
a0QPm000004uyfRMAQ,Course64,University9,School120,8,Spring 2022,Archived,,,,
a0QPm000004uyfSMAQ,Course64,University9,School530,13,Spring 2022,Archived,,,,
a0QPm000004uyfTMAQ,Course64,University9,School463,22,Spring 2022,Archived,,,,
a0QPm000004uyfUMAQ,Course64,University9,School279,15,Spring 2022,Archived,,,,
a0QPm000004uyfVMAQ,Course64,University9,School222,22,Spring 2022,Archived,,,,
a0QPm000004uyfWMAQ,Course64,University9,School119,14,Spring 2022,Archived,,,,
a0QPm000004uyfXMAQ,Course64,University9,School436,15,Spring 2022,Archived,,,,
a0QPm000004uyfYMAQ,Course64,University9,School234,12,Spring 2022,Archived,,,,
a0QPm000004uyfZMAQ,Course64,University9,School75,25,Spring 2022,Archived,,,,
a0QPm000004uyKFMAY,Course69,University15,School550,19,Spring 2022,Archived,,,,
a0QPm000004uyKHMAY,Course69,University15,School295,18,Spring 2022,Archived,,,,
a0QPm000004uyKIMAY,Course69,University15,School17,8,Spring 2022,Archived,,,,
a0QPm000004uyKJMAY,Course69,University15,School28,20,Spring 2022,Archived,,,,
a0QPm000004uyKKMAY,Course69,University15,School425,15,Spring 2022,Archived,,,,
a0QPm000004uyKLMAY,Course69,University15,School296,3,Spring 2022,Archived,,,,
a0QPm000004uyKMMAY,Course69,University15,School578,8,Spring 2022,Archived,,,,
a0QPm000004uyKNMAY,Course69,University15,School88,1,Spring 2022,Archived,,,,
a0QPm000004uyKOMAY,Course69,University15,School151,11,Spring 2022,Archived,,,,
a0QPm000004uyKUMAY,Course73,University15,School466,15,Spring 2022,Archived,,,,
a0QPm000004uyqaMAA,Course35,University1,School562,17,Spring 2022,Archived,,,,
a0QPm000004uyqbMAA,Course35,University1,School296,4,Spring 2022,Archived,,,,
a0QPm000004uyqcMAA,Course35,University1,School458,3,Spring 2022,Archived,,,,
a0QPm000004uyqdMAA,Course35,University1,School165,53,Spring 2022,Archived,,,,
a0QPm000004uyqeMAA,Course35,University1,School549,15,Spring 2022,Archived,,,,
a0QPm000004uyqfMAA,Course35,University1,School291,3,Spring 2022,Archived,,,,
a0QPm000004uyqgMAA,Course35,University1,School459,11,Spring 2022,Archived,,,,
a0QPm000004uyqhMAA,Course35,University1,School631,33,Spring 2022,Archived,,,,
a0QPm000004uyqiMAA,Course35,University1,School400,10,Spring 2022,Archived,,,,
a0QPm000004uyqjMAA,Course35,University1,School242,6,Spring 2022,Archived,,,,
a0QPm000004uyqkMAA,Course35,University1,School169,4,Spring 2022,Archived,,,,
a0QPm000004uyqlMAA,Course35,University1,School136,10,Spring 2022,Archived,,,,
a0QPm000004uyqmMAA,Course35,University1,School234,11,Spring 2022,Archived,,,,
a0QPm000004uyqnMAA,Course35,University1,School328,9,Spring 2022,Archived,,,,
a0QPm000004uyqoMAA,Course35,University1,School230,7,Spring 2022,Archived,,,,
a0QPm000004uzBOMAY,Course5,University4,School171,4,Spring 2022,Archived,,,,
a0QPm000004uzGMMAY,Course54,University7,School556,11,Spring 2022,Archived,,,,
a0QPm000004uzGNMAY,Course54,University7,School520,14,Spring 2022,Archived,,,,
a0QPm000004uzGOMAY,Course54,University7,School549,19,Spring 2022,Archived,,,,
a0QPm000004uzGPMAY,Course54,University7,School202,15,Spring 2022,Archived,,,,
a0QPm000004uzGQMAY,Course54,University7,School426,11,Spring 2022,Archived,,,,
a0QPm000004uzGRMAY,Course54,University7,School518,22,Spring 2022,Archived,,,,
a0QPm000004uzGSMAY,Course54,University7,School217,20,Spring 2022,Archived,,,,
a0QPm000004uzGTMAY,Course54,University7,School276,27,Spring 2022,Archived,,,,
a0QPm000004uzGUMAY,Course54,University7,School150,10,Spring 2022,Archived,,,,
a0QPm000004uzIHMAY,Course13,University9,School351,18,Spring 2022,Archived,,,,
a0QPm000004uzIIMAY,Course13,University9,School352,21,Spring 2022,Archived,,,,
a0QPm000004uzL3MAI,Course64,University9,School589,15,Spring 2022,Archived,,,,
a0QPm000004uzL4MAI,Course64,University9,School441,11,Spring 2022,Archived,,,,
a0QPm000004uzL5MAI,Course64,University9,School408,6,Spring 2022,Archived,,,,
a0QPm000004uzL6MAI,Course64,University9,School185,9,Spring 2022,Archived,,,,
a0QPm000004uzQ3MAI,Course85,University13,School60,30,Spring 2022,Archived,,,,
a0QPm000004uzQ4MAI,Course85,University13,School284,10,Spring 2022,Archived,,,,
a0QPm000004uzQ5MAI,Course85,University13,School165,17,Spring 2022,Archived,,,,
a0QPm000004uzQ6MAI,Course85,University13,School405,24,Spring 2022,Archived,,,,
a0QPm000004uzQ7MAI,Course85,University13,School212,27,Spring 2022,Archived,,,,
a0QPm000004uzQ8MAI,Course85,University13,School286,11,Spring 2022,Archived,,,,
a0QPm000004uzQ9MAI,Course85,University13,School17,15,Spring 2022,Archived,,,,
a0QPm000004uzQAMAY,Course85,University13,School328,20,Spring 2022,Archived,,,,
a0QPm000004uzQBMAY,Course85,University13,School335,23,Spring 2022,Archived,,,,
a0QPm000004uzYOMAY,Course45,University24,School590,13,Spring 2022,Archived,,,,
a0QPm000004uzYPMAY,Course45,University24,School417,16,Spring 2022,Archived,,,,
a0QPm000004uzYQMAY,Course45,University24,School423,14,Spring 2022,Archived,,,,
a0QPm000004uzZaMAI,Course45,University24,School430,8,Spring 2022,Archived,,,,
a0QPm000004uzZbMAI,Course45,University24,School299,27,Spring 2022,Archived,,,,
a0QPm000004uzZcMAI,Course45,University24,School632,8,Spring 2022,Archived,,,,
a0QPm000004uzZdMAI,Course45,University24,School464,14,Spring 2022,Archived,,,,
a0QPm000004uzZeMAI,Course45,University24,School94,20,Spring 2022,Archived,,,,
a0QPm000004uzZfMAI,Course45,University24,School63,15,Spring 2022,Archived,,,,
a0QPm000004uzZgMAI,Course45,University24,School532,11,Spring 2022,Archived,,,,
a0QPm000004uzZZMAY,Course45,University24,School173,12,Spring 2022,Archived,,,,
a0QPm000004utlvMAA,Course63,University1,School603,16,Spring 2021,Archived,,,,
a0QPm000004uuenMAA,Course24,University9,School120,3,Spring 2021,Archived,,,,
a0QPm000004uueoMAA,Course24,University9,School559,13,Spring 2021,Archived,,,,
a0QPm000004uuepMAA,Course24,University9,School75,18,Spring 2021,Archived,,,,
a0QPm000004uueqMAA,Course24,University9,School217,9,Spring 2021,Archived,,,,
a0QPm000004uuerMAA,Course24,University9,School179,7,Spring 2021,Archived,,,,
a0QPm000004uuesMAA,Course24,University9,School284,4,Spring 2021,Archived,,,,
a0QPm000004uuetMAA,Course24,University9,School379,9,Spring 2021,Archived,,,,
a0QPm000004uueuMAA,Course24,University9,School8,6,Spring 2021,Archived,,,,
a0QPm000004uuevMAA,Course24,University9,School279,10,Spring 2021,Archived,,,,
a0QPm000004uuewMAA,Course24,University9,School84,8,Spring 2021,Archived,,,,
a0QPm000004uuexMAA,Course24,University9,School430,18,Spring 2021,Archived,,,,
a0QPm000004uueyMAA,Course24,University9,School150,14,Spring 2021,Archived,,,,
a0QPm000004uuezMAA,Course24,University9,School538,1,Spring 2021,Archived,,,,
a0QPm000004uuf0MAA,Course24,University9,School72,5,Spring 2021,Archived,,,,
a0QPm000004uuf1MAA,Course24,University9,School601,3,Spring 2021,Archived,,,,
a0QPm000004uuf2MAA,Course24,University9,School642,7,Spring 2021,Archived,,,,
a0QPm000004uuf3MAA,Course24,University9,School314,1,Spring 2021,Archived,,,,
a0QPm000004uuf4MAA,Course24,University9,School88,1,Spring 2021,Archived,,,,
a0QPm000004uuIaMAI,Course67,University26,School442,11,Spring 2021,Archived,,,,
a0QPm000004uuIbMAI,Course67,University26,School642,8,Spring 2021,Archived,,,,
a0QPm000004uuIcMAI,Course67,University26,School72,6,Spring 2021,Archived,,,,
a0QPm000004uuIdMAI,Course67,University26,School582,1,Spring 2021,Archived,,,,
a0QPm000004uuIIMAY,Course67,University26,School530,20,Spring 2021,Archived,,,,
a0QPm000004uuIJMAY,Course67,University26,School284,23,Spring 2021,Archived,,,,
a0QPm000004uuIKMAY,Course67,University26,School489,61,Spring 2021,Archived,,,,
a0QPm000004uuILMAY,Course67,University26,School386,45,Spring 2021,Archived,,,,
a0QPm000004uuIMMAY,Course67,University26,School408,9,Spring 2021,Archived,,,,
a0QPm000004uuINMAY,Course67,University26,School151,12,Spring 2021,Archived,,,,
a0QPm000004uuIOMAY,Course67,University26,School549,21,Spring 2021,Archived,,,,
a0QPm000004uuIPMAY,Course67,University26,School215,19,Spring 2021,Archived,,,,
a0QPm000004uuIQMAY,Course67,University26,School379,7,Spring 2021,Archived,,,,
a0QPm000004uuIRMAY,Course67,University26,School212,12,Spring 2021,Archived,,,,
a0QPm000004uuISMAY,Course67,University26,School502,21,Spring 2021,Archived,,,,
a0QPm000004uuITMAY,Course67,University26,School159,29,Spring 2021,Archived,,,,
a0QPm000004uuIUMAY,Course67,University26,School479,12,Spring 2021,Archived,,,,
a0QPm000004uuIVMAY,Course67,University26,School68,36,Spring 2021,Archived,,,,
a0QPm000004uuIWMAY,Course67,University26,School206,48,Spring 2021,Archived,,,,
a0QPm000004uuIXMAY,Course67,University26,School129,76,Spring 2021,Archived,,,,
a0QPm000004uuIYMAY,Course67,University26,School260,20,Spring 2021,Archived,,,,
a0QPm000004uuIZMAY,Course67,University26,School434,48,Spring 2021,Archived,,,,
a0QPm000004uxUyMAI,Course63,University1,School562,15,Spring 2021,Archived,,,,
a0QPm000004uxUzMAI,Course63,University1,School530,9,Spring 2021,Archived,,,,
a0QPm000004uxV0MAI,Course63,University1,School120,19,Spring 2021,Archived,,,,
a0QPm000004uxV1MAI,Course63,University1,School6,13,Spring 2021,Archived,,,,
a0QPm000004uydfMAA,Course5,University4,School140,3,Spring 2021,Archived,,,,
a0QPm000004uydgMAA,Course5,University4,School458,11,Spring 2021,Archived,,,,
a0QPm000004uydhMAA,Course5,University4,School165,16,Spring 2021,Archived,,,,
a0QPm000004uydiMAA,Course5,University4,School390,26,Spring 2021,Archived,,,,
a0QPm000004uydjMAA,Course5,University4,School583,7,Spring 2021,Archived,,,,
a0QPm000004uydkMAA,Course5,University4,School319,15,Spring 2021,Archived,,,,
a0QPm000004uydlMAA,Course5,University4,School442,7,Spring 2021,Archived,,,,
a0QPm000004uydmMAA,Course5,University4,School230,11,Spring 2021,Archived,,,,
a0QPm000004uydnMAA,Course5,University4,School520,1,Spring 2021,Archived,,,,
a0QPm000004uydoMAA,Course5,University4,School75,3,Spring 2021,Archived,,,,
a0QPm000004uydpMAA,Course5,University4,School286,3,Spring 2021,Archived,,,,
a0QPm000004uydqMAA,Course5,University4,School434,1,Spring 2021,Archived,,,,
a0QPm000004uydrMAA,Course5,University4,School582,1,Spring 2021,Archived,,,,
a0QPm000004uydsMAA,Course5,University4,School568,1,Spring 2021,Archived,,,,
a0QPm000004uydtMAA,Course5,University4,School220,1,Spring 2021,Archived,,,,
a0QPm000004uyduMAA,Course5,University4,School279,1,Spring 2021,Archived,,,,
a0QPm000004uydvMAA,Course5,University4,School538,1,Spring 2021,Archived,,,,
a0QPm000004uyYrMAI,Course67,University26,School592,11,Spring 2021,Archived,,,,
a0QPm000004uyYsMAI,Course67,University26,School161,16,Spring 2021,Archived,,,,
a0QPm000004uyYtMAI,Course67,University26,School357,15,Spring 2021,Archived,,,,
a0QPm000004uyYuMAI,Course67,University26,School8,17,Spring 2021,Archived,,,,
a0QPm000004uyYvMAI,Course67,University26,School430,24,Spring 2021,Archived,,,,
a0QPm000004uyYwMAI,Course67,University26,School359,43,Spring 2021,Archived,,,,
a0QPm000004uyYxMAI,Course67,University26,School99,8,Spring 2021,Archived,,,,
a0QPm000004uyYyMAI,Course67,University26,School234,13,Spring 2021,Archived,,,,
a0QPm000004uyYzMAI,Course67,University26,School50,3,Spring 2021,Archived,,,,
a0QPm000004uyZ0MAI,Course67,University26,School296,9,Spring 2021,Archived,,,,
a0QPm000004uz89MAA,Course63,University1,School110,6,Spring 2021,Archived,,,,
a0QPm000004uz8aMAA,Course63,University1,School548,17,Spring 2021,Archived,,,,
a0QPm000004uz8AMAQ,Course63,University1,School136,20,Spring 2021,Archived,,,,
a0QPm000004uz8bMAA,Course63,University1,School407,20,Spring 2021,Archived,,,,
a0QPm000004uz8BMAQ,Course63,University1,School472,47,Spring 2021,Archived,,,,
a0QPm000004uz8cMAA,Course63,University1,School91,2,Spring 2021,Archived,,,,
a0QPm000004uz8CMAQ,Course63,University1,School191,20,Spring 2021,Archived,,,,
a0QPm000004uz8DMAQ,Course63,University1,School458,15,Spring 2021,Archived,,,,
a0QPm000004uz8EMAQ,Course63,University1,School38,13,Spring 2021,Archived,,,,
a0QPm000004uz8FMAQ,Course63,University1,School95,13,Spring 2021,Archived,,,,
a0QPm000004uz8GMAQ,Course63,University1,School197,25,Spring 2021,Archived,,,,
a0QPm000004uz8HMAQ,Course63,University1,School156,14,Spring 2021,Archived,,,,
a0QPm000004uz8IMAQ,Course63,University1,School279,12,Spring 2021,Archived,,,,
a0QPm000004uz8JMAQ,Course63,University1,School538,53,Spring 2021,Archived,,,,
a0QPm000004uz8KMAQ,Course63,University1,School479,4,Spring 2021,Archived,,,,
a0QPm000004uz8LMAQ,Course63,University1,School631,19,Spring 2021,Archived,,,,
a0QPm000004uz8MMAQ,Course63,University1,School441,6,Spring 2021,Archived,,,,
a0QPm000004uz8NMAQ,Course63,University1,School75,9,Spring 2021,Archived,,,,
a0QPm000004uz8OMAQ,Course63,University1,School230,10,Spring 2021,Archived,,,,
a0QPm000004uz8PMAQ,Course63,University1,School335,21,Spring 2021,Archived,,,,
a0QPm000004uz8QMAQ,Course63,University1,School171,13,Spring 2021,Archived,,,,
a0QPm000004uz8RMAQ,Course63,University1,School236,9,Spring 2021,Archived,,,,
a0QPm000004uz8SMAQ,Course63,University1,School237,9,Spring 2021,Archived,,,,
a0QPm000004uz8TMAQ,Course63,University1,School305,12,Spring 2021,Archived,,,,
a0QPm000004uz8UMAQ,Course63,University1,School396,14,Spring 2021,Archived,,,,
a0QPm000004uz8VMAQ,Course63,University1,School473,10,Spring 2021,Archived,,,,
a0QPm000004uz8WMAQ,Course63,University1,School645,12,Spring 2021,Archived,,,,
a0QPm000004uz8XMAQ,Course63,University1,School282,12,Spring 2021,Archived,,,,
a0QPm000004uz8YMAQ,Course63,University1,School559,6,Spring 2021,Archived,,,,
a0QPm000004uz8ZMAQ,Course63,University1,School582,15,Spring 2021,Archived,,,,
a0QPm000004uysSMAQ,Course37,University1,School530,13,Spring 2020,Archived,,,,
a0QPm000004uysTMAQ,Course37,University1,School582,10,Spring 2020,Archived,,,,
a0QPm000004uysUMAQ,Course37,University1,School520,10,Spring 2020,Archived,,,,
a0QPm000004uytdMAA,Course37,University1,School140,8,Spring 2020,Archived,,,,
a0QPm000004uyteMAA,Course37,University1,School583,1,Spring 2020,Archived,,,,
a0QPm000004uuWzMAI,Course31,University25,School285,6,Fall 2022,Dropped,,,,
a0QPm000004utm2MAA,Course42,University2,School17,17,Fall 2022,Archived,,,,
a0QPm000004utm3MAA,Course42,University2,School85,25,Fall 2022,Archived,,,,
a0QPm000004utm4MAA,Course42,University2,School1,16,Fall 2022,Archived,,,,
a0QPm000004utm5MAA,Course42,University2,School571,23,Fall 2022,Archived,,,,
a0QPm000004utm6MAA,Course42,University2,School573,25,Fall 2022,Archived,,,,
a0QPm000004utm7MAA,Course42,University2,School582,25,Fall 2022,Archived,,,,
a0QPm000004utm8MAA,Course42,University2,School304,23,Fall 2022,Archived,,,,
a0QPm000004utm9MAA,Course42,University2,School603,41,Fall 2022,Archived,,,,
a0QPm000004utmAMAQ,Course42,University2,School542,25,Fall 2022,Archived,,,,
a0QPm000004utmBMAQ,Course42,University2,School93,15,Fall 2022,Archived,,,,
a0QPm000004utmCMAQ,Course42,University2,School155,22,Fall 2022,Archived,,,,
a0QPm000004utmDMAQ,Course42,University2,School91,5,Fall 2022,Archived,,,,
a0QPm000004uuWhMAI,Course31,University25,School538,16,Fall 2022,Archived,,,,
a0QPm000004uuWiMAI,Course31,University25,School354,13,Fall 2022,Archived,,,,
a0QPm000004uuWjMAI,Course31,University25,School442,16,Fall 2022,Archived,,,,
a0QPm000004uuWkMAI,Course31,University25,School84,6,Fall 2022,Archived,,,,
a0QPm000004uuWlMAI,Course31,University25,School279,9,Fall 2022,Archived,,,,
a0QPm000004uuWnMAI,Course31,University25,School609,7,Fall 2022,Archived,,,,
a0QPm000004uuWoMAI,Course31,University25,School358,10,Fall 2022,Archived,,,,
a0QPm000004uuWpMAI,Course31,University25,School28,15,Fall 2022,Archived,,,,
a0QPm000004uuWqMAI,Course31,University25,School83,15,Fall 2022,Archived,,,,
a0QPm000004uuWrMAI,Course31,University25,School539,16,Fall 2022,Archived,,,,
a0QPm000004uuWsMAI,Course31,University25,School337,11,Fall 2022,Archived,,,,
a0QPm000004uuWtMAI,Course31,University25,School230,9,Fall 2022,Archived,,,,
a0QPm000004uuWuMAI,Course31,University25,School504,27,Fall 2022,Archived,,,,
a0QPm000004uuWvMAI,Course31,University25,School520,10,Fall 2022,Archived,,,,
a0QPm000004uuWwMAI,Course31,University25,School405,11,Fall 2022,Archived,,,,
a0QPm000004uuWxMAI,Course31,University25,School165,17,Fall 2022,Archived,,,,
a0QPm000004uuWyMAI,Course31,University25,School222,18,Fall 2022,Archived,,,,
a0QPm000004uuX0MAI,Course31,University25,School6,17,Fall 2022,Archived,,,,
a0QPm000004uuX1MAI,Course31,University25,School647,12,Fall 2022,Archived,,,,
a0QPm000004uuX2MAI,Course31,University25,School260,13,Fall 2022,Archived,,,,
a0QPm000004uuX3MAI,Course31,University25,School224,11,Fall 2022,Archived,,,,
a0QPm000004uuX4MAI,Course31,University25,School328,7,Fall 2022,Archived,,,,
a0QPm000004uuX5MAI,Course31,University25,School496,8,Fall 2022,Archived,,,,
a0QPm000004uuX6MAI,Course31,University25,School552,2,Fall 2022,Archived,,,,
a0QPm000004uveDMAQ,Course63,University1,School351,56,Fall 2022,Archived,,,,
a0QPm000004uveEMAQ,Course63,University1,School530,25,Fall 2022,Archived,,,,
a0QPm000004uveFMAQ,Course63,University1,School120,6,Fall 2022,Archived,,,,
a0QPm000004uveGMAQ,Course63,University1,School91,6,Fall 2022,Archived,,,,
a0QPm000004uveHMAQ,Course63,University1,School532,4,Fall 2022,Archived,,,,
a0QPm000004uveIMAQ,Course63,University1,School9,61,Fall 2022,Archived,,,,
a0QPm000004uveJMAQ,Course63,University1,School145,12,Fall 2022,Archived,,,,
a0QPm000004uveKMAQ,Course63,University1,School569,22,Fall 2022,Archived,,,,
a0QPm000004uveLMAQ,Course63,University1,School309,24,Fall 2022,Archived,,,,
a0QPm000004uveMMAQ,Course63,University1,School520,20,Fall 2022,Archived,,,,
a0QPm000004uveNMAQ,Course63,University1,School310,22,Fall 2022,Archived,,,,
a0QPm000004uveOMAQ,Course63,University1,School352,31,Fall 2022,Archived,,,,
a0QPm000004uvePMAQ,Course63,University1,School442,21,Fall 2022,Archived,,,,
a0QPm000004uveQMAQ,Course63,University1,School382,25,Fall 2022,Archived,,,,
a0QPm000004uveRMAQ,Course63,University1,School285,16,Fall 2022,Archived,,,,
a0QPm000004uveSMAQ,Course63,University1,School82,23,Fall 2022,Archived,,,,
a0QPm000004uveTMAQ,Course63,University1,School452,13,Fall 2022,Archived,,,,
a0QPm000004uveUMAQ,Course63,University1,School71,22,Fall 2022,Archived,,,,
a0QPm000004uveVMAQ,Course63,University1,School381,11,Fall 2022,Archived,,,,
a0QPm000004uwX3MAI,Course24,University9,School351,22,Fall 2022,Archived,,,,
a0QPm000004uwX4MAI,Course24,University9,School424,23,Fall 2022,Archived,,,,
a0QPm000004uwX5MAI,Course24,University9,School206,17,Fall 2022,Archived,,,,
a0QPm000004uwX6MAI,Course24,University9,School518,19,Fall 2022,Archived,,,,
a0QPm000004uwX7MAI,Course24,University9,School420,25,Fall 2022,Archived,,,,
a0QPm000004uwX8MAI,Course24,University9,School459,8,Fall 2022,Archived,,,,
a0QPm000004uwX9MAI,Course24,University9,School255,18,Fall 2022,Archived,,,,
a0QPm000004uwXAMAY,Course24,University9,School136,25,Fall 2022,Archived,,,,
a0QPm000004uwXBMAY,Course24,University9,School464,21,Fall 2022,Archived,,,,
a0QPm000004uwXCMAY,Course24,University9,School75,17,Fall 2022,Archived,,,,
a0QPm000004uwXDMAY,Course24,University9,School549,16,Fall 2022,Archived,,,,
a0QPm000004uwXEMAY,Course24,University9,School423,17,Fall 2022,Archived,,,,
a0QPm000004uwXFMAY,Course24,University9,School386,15,Fall 2022,Archived,,,,
a0QPm000004uwXGMAY,Course24,University9,School299,25,Fall 2022,Archived,,,,
a0QPm000004uwXHMAY,Course24,University9,School355,13,Fall 2022,Archived,,,,
a0QPm000004uwXIMAY,Course24,University9,School236,11,Fall 2022,Archived,,,,
a0QPm000004uwXJMAY,Course24,University9,School150,14,Fall 2022,Archived,,,,
a0QPm000004uwXKMAY,Course24,University9,School426,22,Fall 2022,Archived,,,,
a0QPm000004uwXLMAY,Course24,University9,School651,9,Fall 2022,Archived,,,,
a0QPm000004uxUaMAI,Course63,University1,School583,22,Fall 2022,Archived,,,,
a0QPm000004uxUbMAI,Course63,University1,School279,22,Fall 2022,Archived,,,,
a0QPm000004uxUcMAI,Course63,University1,School240,20,Fall 2022,Archived,,,,
a0QPm000004uxUdMAI,Course63,University1,School165,25,Fall 2022,Archived,,,,
a0QPm000004uxUeMAI,Course63,University1,School39,17,Fall 2022,Archived,,,,
a0QPm000004uxUfMAI,Course63,University1,School6,19,Fall 2022,Archived,,,,
a0QPm000004uxUgMAI,Course63,University1,School229,16,Fall 2022,Archived,,,,
a0QPm000004uxUhMAI,Course63,University1,School496,13,Fall 2022,Archived,,,,
a0QPm000004uxUiMAI,Course63,University1,School5,14,Fall 2022,Archived,,,,
a0QPm000004uxUjMAI,Course63,University1,School181,3,Fall 2022,Archived,,,,
a0QPm000004uxUkMAI,Course63,University1,School223,30,Fall 2022,Archived,,,,
a0QPm000004uxUlMAI,Course63,University1,School319,15,Fall 2022,Archived,,,,
a0QPm000004uxUmMAI,Course63,University1,School538,13,Fall 2022,Archived,,,,
a0QPm000004uxUnMAI,Course63,University1,School358,10,Fall 2022,Archived,,,,
a0QPm000004uxUoMAI,Course63,University1,School559,7,Fall 2022,Archived,,,,
a0QPm000004uxUpMAI,Course63,University1,School396,20,Fall 2022,Archived,,,,
a0QPm000004uxUqMAI,Course63,University1,School404,17,Fall 2022,Archived,,,,
a0QPm000004uxUrMAI,Course63,University1,School555,25,Fall 2022,Archived,,,,
a0QPm000004uxUsMAI,Course63,University1,School45,20,Fall 2022,Archived,,,,
a0QPm000004uxUtMAI,Course63,University1,School379,1,Fall 2022,Archived,,,,
a0QPm000004uxUuMAI,Course63,University1,School101,11,Fall 2022,Archived,,,,
a0QPm000004uxUvMAI,Course63,University1,School395,23,Fall 2022,Archived,,,,
a0QPm000004uxUwMAI,Course63,University1,School472,21,Fall 2022,Archived,,,,
a0QPm000004uxUxMAI,Course63,University1,School591,3,Fall 2022,Archived,,,,
a0QPm000004uxUYMAY,Course63,University1,School491,26,Fall 2022,Archived,,,,
a0QPm000004uxUZMAY,Course63,University1,School479,14,Fall 2022,Archived,,,,
a0QPm000004uydaMAA,Course31,University25,School514,10,Fall 2022,Archived,,,,
a0QPm000004uydbMAA,Course52,University3,School598,14,Fall 2022,Archived,,,,
a0QPm000004uydcMAA,Course52,University3,School349,6,Fall 2022,Archived,,,,
a0QPm000004uyddMAA,Course52,University3,School117,16,Fall 2022,Archived,,,,
a0QPm000004uydeMAA,Course52,University3,School552,5,Fall 2022,Archived,,,,
a0QPm000004uyKAMAY,Course36,University15,School331,25,Fall 2022,Archived,,,,
a0QPm000004uyKBMAY,Course36,University15,School160,11,Fall 2022,Archived,,,,
a0QPm000004uyKCMAY,Course36,University15,School202,19,Fall 2022,Archived,,,,
a0QPm000004uyKDMAY,Course36,University15,School510,16,Fall 2022,Archived,,,,
a0QPm000004uyKEMAY,Course36,University15,School349,12,Fall 2022,Archived,,,,
a0QPm000004uyp0MAA,Course35,University1,School28,19,Fall 2022,Archived,,,,
a0QPm000004uyp1MAA,Course35,University1,School530,11,Fall 2022,Archived,,,,
a0QPm000004uyp2MAA,Course35,University1,School101,23,Fall 2022,Archived,,,,
a0QPm000004uyp3MAA,Course35,University1,School84,10,Fall 2022,Archived,,,,
a0QPm000004uyp4MAA,Course35,University1,School538,53,Fall 2022,Archived,,,,
a0QPm000004uyp5MAA,Course35,University1,School481,26,Fall 2022,Archived,,,,
a0QPm000004uyp6MAA,Course35,University1,School127,26,Fall 2022,Archived,,,,
a0QPm000004uyp7MAA,Course35,University1,School221,25,Fall 2022,Archived,,,,
a0QPm000004uyp8MAA,Course35,University1,School609,18,Fall 2022,Archived,,,,
a0QPm000004uyp9MAA,Course35,University1,School548,23,Fall 2022,Archived,,,,
a0QPm000004uypAMAQ,Course35,University1,School260,24,Fall 2022,Archived,,,,
a0QPm000004uypBMAQ,Course35,University1,School539,25,Fall 2022,Archived,,,,
a0QPm000004uypCMAQ,Course35,University1,School374,21,Fall 2022,Archived,,,,
a0QPm000004uypDMAQ,Course35,University1,School514,15,Fall 2022,Archived,,,,
a0QPm000004uypEMAQ,Course35,University1,School165,58,Fall 2022,Archived,,,,
a0QPm000004uypFMAQ,Course35,University1,School387,16,Fall 2022,Archived,,,,
a0QPm000004uypGMAQ,Course35,University1,School97,7,Fall 2022,Archived,,,,
a0QPm000004uyqPMAQ,Course35,University1,School176,24,Fall 2022,Archived,,,,
a0QPm000004uyqQMAQ,Course35,University1,School286,10,Fall 2022,Archived,,,,
a0QPm000004uyqRMAQ,Course35,University1,School313,9,Fall 2022,Archived,,,,
a0QPm000004uyqSMAQ,Course35,University1,School234,16,Fall 2022,Archived,,,,
a0QPm000004uyqTMAQ,Course35,University1,School631,11,Fall 2022,Archived,,,,
a0QPm000004uyqUMAQ,Course35,University1,School242,7,Fall 2022,Archived,,,,
a0QPm000004uyqVMAQ,Course35,University1,School575,21,Fall 2022,Archived,,,,
a0QPm000004uyqWMAQ,Course35,University1,School177,6,Fall 2022,Archived,,,,
a0QPm000004uyqXMAQ,Course35,University1,School135,10,Fall 2022,Archived,,,,
a0QPm000004uyqYMAQ,Course35,University1,School491,18,Fall 2022,Archived,,,,
a0QPm000004uyqZMAQ,Course35,University1,School591,2,Fall 2022,Archived,,,,
a0QPm000004uyrDMAQ,Course36,University15,School60,31,Fall 2022,Archived,,,,
a0QPm000004uyrEMAQ,Course36,University15,School13,17,Fall 2022,Archived,,,,
a0QPm000004uyrFMAQ,Course36,University15,School460,14,Fall 2022,Archived,,,,
a0QPm000004uyrGMAQ,Course36,University15,School405,18,Fall 2022,Archived,,,,
a0QPm000004uyrHMAQ,Course36,University15,School344,16,Fall 2022,Archived,,,,
a0QPm000004uyrIMAQ,Course36,University15,School157,12,Fall 2022,Archived,,,,
a0QPm000004uyrJMAQ,Course36,University15,School348,44,Fall 2022,Archived,,,,
a0QPm000004uyrKMAQ,Course36,University15,School652,25,Fall 2022,Archived,,,,
a0QPm000004uyrLMAQ,Course36,University15,School230,19,Fall 2022,Archived,,,,
a0QPm000004uyrMMAQ,Course36,University15,School628,27,Fall 2022,Archived,,,,
a0QPm000004uytfMAA,Course51,University1,School556,19,Fall 2022,Archived,,,,
a0QPm000004uytgMAA,Course51,University1,School289,19,Fall 2022,Archived,,,,
a0QPm000004uythMAA,Course51,University1,School400,22,Fall 2022,Archived,,,,
