Course Allocation ID,Course Name,University Name,School Name,Enrollment Count,Term Name,End Status,Starting Stage,Next Stage After Start Stage,Date of Change,Admissions Drop Date,Start Date,Days_Before_Start,Allocation_Duration_Days
a0QPm00000AC8fCMAT,Course3,University19,School246,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-04-05,2024-04-05,2025-02-03,304.0,0.0
a0QPm00000AC8nFMAT,Course23,University4,School246,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-04-05,2024-04-05,2025-02-03,304.0,0.0
a0QPm00000AJFOzMAP,Course27,University22,School43,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-06-03,2024-06-03,,,0.0
a0QPm00000AvVULMA3,Course13,University9,School201,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-12-11,2024-12-11,2025-02-03,54.0,0.0
a0QPm00000BSuAbMAL,Course27,University22,School333,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-06-03,2024-06-03,,,0.0
a0QPm00000C1p6RMAR,Course16,University9,School298,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-06-03,2024-06-03,2025-02-03,245.0,0.0
a0QPm00000C9rm9MAB,Course80,University10,School326,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-05-06,2024-05-06,2025-02-03,273.0,0.0
a0QPm00000CjLqzMAF,Course16,University9,School354,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-06-14,2024-06-14,2025-02-03,234.0,0.0
a0QPm00000L6dAhMAJ,Course33,University15,School181,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-12-10,2024-12-10,2025-02-03,55.0,0.0
a0QPm00000D9Ss1MAF,Course16,University9,School629,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-06-03,2024-06-03,2025-02-03,245.0,0.0
a0QPm00000DktGXMAZ,Course3,University19,School282,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-11-13,2024-11-13,2025-02-03,82.0,0.0
a0QPm00000IrVmTMAV,Course35,University1,School91,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-11-05,2024-11-05,2025-02-03,90.0,0.0
a0QPm00000KSaTGMA1,Course33,University15,School556,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-10-21,2024-10-21,2025-02-03,105.0,0.0
a0QPm00000LobGPMAZ,Course82,University14,School242,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-12-11,2024-12-11,2025-02-03,54.0,0.0
a0QPm00000M8JLnMAN,Course82,University14,School403,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-12-12,2024-12-12,2025-02-03,53.0,0.0
a0QPm00000MAlU2MAL,Course82,University14,School383,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-11-15,2024-11-15,2025-02-03,80.0,0.0
a0QPm00000Mer5lMAB,Course9,University4,School40,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-12-10,2024-12-10,2025-02-03,55.0,0.0
a0QPm00000MerddMAB,Course35,University1,School40,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-12-10,2024-12-10,2025-02-03,55.0,0.0
a0QPm00000MUlQ7MAL,Course59,University7,School293,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-11-19,2024-11-19,2025-02-03,76.0,0.0
a0QPm00000MUqZBMA1,Course59,University7,School293,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-11-19,2024-11-19,2025-02-03,76.0,0.0
a0QPm00000MYUILMA5,Course13,University9,School362,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-12-20,2024-12-20,2025-02-03,45.0,0.0
a0QPm00000NcTWvMAN,Course9,University4,School364,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-12-16,2024-12-16,2025-02-03,49.0,0.0
a0QPm00000NVrjLMAT,Course51,University1,School451,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-12-09,2024-12-09,2025-02-03,56.0,0.0
a0QPm00000ORG7iMAH,Course11,University2,School481,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2025-01-14,2025-01-14,2025-02-03,20.0,0.0
a0QDo000000AiPQMA0,Course25,University25,School545,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-05,-7.0,0.0
a0QDo000000BwwUMAS,Course25,University25,School547,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-05,-7.0,0.0
a0QDo000000c208MAA,Course51,University1,School102,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-05,-7.0,0.0
a0QDo000000c20DMAQ,Course41,University3,School521,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-06,-6.0,0.0
a0QDo000000c23GMAQ,Course62,University1,School92,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-06,-6.0,0.0
a0QDo000000c23TMAQ,Course62,University1,School270,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-06,-6.0,0.0
a0QDo000000c27iMAA,Course82,University14,School521,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-05,-7.0,0.0
a0QDo000000c28PMAQ,Course51,University1,School142,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-05,-7.0,0.0
a0QDo000000c28qMAA,Course35,University1,School92,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-05,-7.0,0.0
a0QDo000000c29iMAA,Course35,University1,School408,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-05,-7.0,0.0
a0QDo000000c29nMAA,Course62,University1,School408,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-06,-6.0,0.0
a0QDo000000c2N6MAI,Course13,University9,School312,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-05,-7.0,0.0
a0QDo000000c2njMAA,Course35,University1,School626,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-05,-7.0,0.0
a0QDo000000c2o7MAA,Course62,University1,School626,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-06,-6.0,0.0
a0QDo000000c5jOMAQ,Course51,University1,School135,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-05,-7.0,0.0
a0QDo000000c5kaMAA,Course35,University1,School206,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-05,-7.0,0.0
a0QDo000000c5koMAA,Course51,University1,School205,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-05,-7.0,0.0
a0QDo000000CEt7MAG,Course25,University25,School298,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-05,-7.0,0.0
a0QDo000001FcL0MAK,Course62,University1,School363,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-06,-6.0,0.0
a0QDo000001FcL4MAK,Course51,University1,School363,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-05,-7.0,0.0
a0QDo000001FcLAMA0,Course51,University1,School366,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-05,-7.0,0.0
a0QDo000001FcLBMA0,Course9,University4,School574,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-05,-7.0,0.0
a0QDo000001FlgPMAS,Course51,University1,School476,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-05,-7.0,0.0
a0QDo000001FnT7MAK,Course35,University1,School513,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-05,-7.0,0.0
a0QDo000001FWkPMAW,Course25,University25,School594,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-05,-7.0,0.0
a0QDo000001GPWpMAO,Course13,University9,School494,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-05,-7.0,0.0
a0QDo000001GPWRMA4,Course62,University1,School494,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-06,-6.0,0.0
a0QDo000001GPXjMAO,Course51,University1,School234,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-05,-7.0,0.0
a0QDo000001GWAaMAO,Course82,University14,School445,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-05,-7.0,0.0
a0QDo000001GWBuMAO,Course31,University25,School539,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-05,-7.0,0.0
a0QDo000004CpAOMA0,Course9,University4,School210,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-05,-7.0,0.0
a0QPm000004g1wfMAA,Course25,University25,School444,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-05,-7.0,0.0
a0QPm000004YOjxMAG,Course51,University1,School318,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2024-02-05,-7.0,0.0
a0QPm0000057QJ3MAM,Course36,University15,School461,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-01-18,2024-01-18,,,0.0
a0QPm00000V2XnfMAF,Course34,University4,School649,0,Fall 2025,Admissions Drop,Accepted,Admissions Drop,2025-05-13,2025-05-13,2025-09-08,118.0,0.0
a0QPm00000V73KHMAZ,Course72,University20,School120,0,Fall 2025,Admissions Drop,Accepted,Admissions Drop,2025-08-14,2025-08-14,2025-09-08,25.0,0.0
a0QPm00000UkB2TMAV,Course72,University20,School362,0,Fall 2025,Admissions Drop,Accepted,Admissions Drop,2025-03-24,2025-03-24,2025-09-08,168.0,0.0
a0QPm00000XYIsOMAX,Course51,University1,School464,0,Fall 2025,Admissions Drop,Accepted,Admissions Drop,2025-04-22,2025-04-22,2025-09-08,139.0,0.0
a0QPm00000YDT2GMAX,Course11,University2,School562,0,Fall 2025,Admissions Drop,Accepted,Admissions Drop,2025-08-14,2025-08-14,2025-09-08,25.0,0.0
a0QPm00000HL6n0MAD,Course10,University18,School179,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-10-23,2024-10-23,2024-09-09,-44.0,0.0
a0QPm000009lCTZMA2,Course25,University25,School158,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-04-26,2024-04-26,2024-09-09,136.0,0.0
a0QPm000009roXlMAI,Course52,University3,School117,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-10-28,2024-10-28,2024-09-09,-49.0,0.0
a0QPm000009xdF5MAI,Course36,University15,School220,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-10-28,2024-10-28,2024-09-23,-35.0,0.0
a0QPm000009xfJiMAI,Course54,University7,School278,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-08-14,2024-08-14,2024-09-09,26.0,0.0
a0QPm000009xhqAMAQ,Course51,University1,School278,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-08-14,2024-08-14,2024-09-09,26.0,0.0
a0QPm000009xnZ1MAI,Course25,University25,School609,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-08-16,2024-08-16,2024-09-09,24.0,0.0
a0QPm000009yTunMAE,Course52,University3,School47,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-07-25,2024-07-25,2024-09-09,46.0,0.0
a0QPm000009z1oPMAQ,Course63,University1,School479,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-10-28,2024-10-28,2024-09-10,-48.0,0.0
a0QPm00000A5zzZMAR,Course42,University2,School533,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-10-28,2024-10-28,2024-09-09,-49.0,0.0
a0QPm00000A7Wv3MAF,Course35,University1,School585,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-08-14,2024-08-14,2024-09-09,26.0,0.0
a0QPm00000A7X37MAF,Course42,University2,School585,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-08-14,2024-08-14,2024-09-09,26.0,0.0
a0QPm00000AvU8UMAV,Course36,University15,School201,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-10-28,2024-10-28,2024-09-23,-35.0,0.0
a0QPm00000C9rkXMAR,Course75,University10,School326,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-05-06,2024-05-06,2024-09-09,126.0,0.0
a0QPm00000CFuxSMAT,Course63,University1,School160,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-12-06,2024-12-06,2024-09-10,-87.0,0.0
a0QPm00000D9D50MAF,Course15,University9,School629,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-10-28,2024-10-28,2024-09-09,-49.0,0.0
a0QPm00000D9T1hMAF,Course10,University18,School629,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-10-28,2024-10-28,2024-09-09,-49.0,0.0
a0QPm00000Dsz8fMAB,Course9,University4,School358,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-08-14,2024-08-14,2024-09-09,26.0,0.0
a0QDo000000AEDgMAO,Course52,University3,School506,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30,2023-09-11,-80.0,0.0
a0QDo000000AEE5MAO,Course51,University1,School539,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000000AEEoMAO,Course43,University24,School409,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000000AgJOMA0,Course36,University15,School290,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30,2023-09-26,-65.0,0.0
a0QDo000000AiPLMA0,Course42,University2,School545,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000000Am6XMAS,Course52,University3,School118,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30,2023-09-11,-80.0,0.0
a0QDo000000Am9lMAC,Course51,University1,School289,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30,2023-09-11,-80.0,0.0
a0QDo000000AR5qMAG,Course54,University7,School413,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30,2023-09-11,-80.0,0.0
a0QDo000000Au8BMAS,Course63,University1,School564,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30,2023-09-11,-80.0,0.0
a0QDo000000AyZDMA0,Course63,University1,School268,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30,2023-09-11,-80.0,0.0
a0QDo000000B4PvMAK,Course63,University1,School300,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30,2023-09-11,-80.0,0.0
a0QDo000000BlOHMA0,Course36,University15,School435,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30,2023-09-26,-65.0,0.0
a0QDo000000BpLDMA0,Course52,University3,School499,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-01-24,2024-01-24,2023-09-11,-135.0,0.0
a0QDo000000BwrgMAC,Course63,University1,School511,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30,2023-09-11,-80.0,0.0
a0QDo000000BwvlMAC,Course63,University1,School377,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000000BwwPMAS,Course42,University2,School547,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000000c1pSMAQ,Course35,University1,School516,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000000c1zvMAA,Course43,University24,School521,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000000c22hMAA,Course9,University4,School548,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30,2023-09-11,-80.0,0.0
a0QDo000000c237MAA,Course63,University1,School92,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000000c23SMAQ,Course63,University1,School270,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000000c23VMAQ,Course35,University1,School431,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30,2023-09-11,-80.0,0.0
a0QDo000000c23zMAA,Course63,University1,School430,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30,2023-09-11,-80.0,0.0
a0QDo000000c245MAA,Course51,University1,School142,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000000c28OMAQ,Course63,University1,School142,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000000c294MAA,Course35,University1,School367,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30,2023-09-11,-80.0,0.0
a0QDo000000c295MAA,Course35,University1,School92,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000000c29dMAA,Course35,University1,School408,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000000c29eMAA,Course63,University1,School408,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000000c29JMAQ,Course35,University1,School368,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30,2023-09-11,-80.0,0.0
a0QDo000000c29kMAA,Course35,University1,School102,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000000c2ARMAY,Course35,University1,School548,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30,2023-09-11,-80.0,0.0
a0QDo000000c5knMAA,Course63,University1,School205,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000000c5mMMAQ,Course13,University9,School213,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000000CEsYMAW,Course13,University9,School298,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000000CG4oMAG,Course24,University9,School633,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30,2023-09-11,-80.0,0.0
a0QDo000001FcKgMAK,Course51,University1,School363,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000001FcKlMAK,Course25,University25,School552,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000001FcKzMAK,Course63,University1,School363,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000001FcLEMA0,Course35,University1,School366,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000001FcLJMA0,Course35,University1,School574,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000001FcLVMA0,Course43,University24,School609,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30,2023-09-11,-80.0,0.0
a0QDo000001FlgcMAC,Course13,University9,School261,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30,2023-09-11,-80.0,0.0
a0QDo000001FlggMAC,Course63,University1,School261,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30,2023-09-11,-80.0,0.0
a0QDo000001FlhLMAS,Course63,University1,School476,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000001FnT6MAK,Course51,University1,School513,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000001FWkjMAG,Course63,University1,School164,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-01-24,2024-01-24,2023-09-11,-135.0,0.0
a0QDo000001FWkLMAW,Course51,University1,School594,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000001GPWkMAO,Course42,University2,School494,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000001GPWQMA4,Course63,University1,School494,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000001GPY7MAO,Course35,University1,School234,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000001GWAfMAO,Course43,University24,School445,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000001GWBOMA4,Course35,University1,School647,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30,2023-09-11,-80.0,0.0
a0QDo000004CpA4MAK,Course13,University9,School210,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12,2023-09-11,-154.0,0.0
a0QDo000000c1wbMAA,Course62,University1,School625,0,Spring 2024,Admissions Drop,Accepted,Archived,2023-09-22,2024-01-24,2024-02-06,13.0,124.0
a0QPm00000ARIfpMAH,Course10,University18,School547,12,Fall 2024,Dropped,Accepted,Dropped,2024-09-23,,2024-09-09,,
a0QPm000004utlwMAA,Course42,University2,School95,4,Fall 2023,Dropped,Active,Dropped,2024-01-24,,2023-09-11,,
a0QPm000004uzBbMAI,Course54,University7,School427,12,Fall 2023,Dropped,Active,Dropped,2024-01-24,,2023-09-11,,
a0QPm00000V052fMAB,Course13,University9,School380,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-03-19,2025-12-10,2026-02-02,54.0,266.0
a0QPm00000VxFKYMA3,Course70,University1,School573,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-03-24,2025-12-17,,,268.0
a0QPm000009lEK5MAM,Course4,University15,School69,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2024-10-04,2024-12-11,2025-02-03,54.0,68.0
a0QPm000009zbqHMAQ,Course47,University3,School474,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2024-10-04,2024-11-19,2025-02-03,76.0,46.0
a0QPm000009zY1DMAU,Course46,University22,School474,0,Fall 2024,Admissions Drop,Accepted,Enrolling,2024-03-29,2024-06-04,,,67.0
a0QPm00000VVHcEMAX,Course51,University1,School75,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-03-18,2025-05-05,2026-02-02,273.0,48.0
a0QPm00000VVJB0MAP,Course26,University15,School75,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-03-18,2025-05-05,,,48.0
a0QPm00000VVTBxMAP,Course73,University15,School75,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-03-18,2025-05-05,,,48.0
a0QPm000009pLlBMAU,Course13,University9,School259,0,Fall 2024,Admissions Drop,Accepted,Enrolling,2024-03-29,2024-07-24,2024-09-09,47.0,117.0
a0QPm000009pLurMAE,Course52,University3,School259,0,Fall 2024,Admissions Drop,Accepted,Enrolling,2024-03-29,2024-06-04,2024-09-09,97.0,67.0
a0QPm000009sqyvMAA,Course52,University3,School324,0,Fall 2024,Admissions Drop,Accepted,Enrolling,2024-03-29,2024-07-29,2024-09-09,42.0,122.0
a0QPm000009rxnxMAA,Course11,University2,School182,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2024-10-04,2024-11-26,2025-02-03,69.0,53.0
a0QPm00000A5EsbMAF,Course79,University9,School210,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2024-10-04,2025-01-10,2025-02-03,24.0,98.0
a0QPm00000pxJ1FMAU,Course8,University24,School131,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-28,2025-11-06,2026-02-02,88.0,9.0
a0QPm00000rpD4rMAE,Course53,University24,School59,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-11-25,2025-12-02,2026-02-02,62.0,7.0
a0QPm00000ui50bMAA,Course51,University1,School59,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-12-02,2025-12-02,2026-02-02,62.0,0.0
a0QPm00000A5Ac6MAF,Course35,University1,School210,0,Fall 2024,Admissions Drop,Accepted,Enrolling,2024-03-29,2024-07-25,2024-09-09,46.0,118.0
a0QPm00000xhAdIMAU,Course23,University4,School286,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2026-01-05,2026-01-12,2026-02-02,21.0,7.0
a0QPm00000xhmVdMAI,Course51,University1,School286,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2026-01-05,2026-01-20,2026-02-02,13.0,15.0
a0QPm00000xpHrGMAU,Course29,University24,School560,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2026-01-06,2026-01-09,2026-02-02,24.0,3.0
a0QPm00000xyWuHMAU,Course48,University21,School126,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2026-01-07,2026-01-09,2026-02-02,24.0,2.0
a0QPm00000b91E9MAI,Course9,University4,School208,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2026-01-14,2026-02-02,19.0,99.0
a0QPm00000b9oTJMAY,Course35,University1,School208,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2026-01-21,2026-02-02,12.0,106.0
a0QPm00000cpXvKMAU,Course13,University9,School515,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2025-10-30,2026-02-02,95.0,23.0
a0QPm00000nPsp3MAC,Course30,University12,School400,2,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2026-02-02,2026-02-02,0.0,118.0
a0QPm00000qfVmfMAE,Course35,University1,School75,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-30,2026-01-05,2026-02-02,28.0,67.0
a0QPm00000qZWjpMAG,Course70,University1,School452,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-30,2025-11-10,,,11.0
